se4	色塞涩瑟啬铯穑
sen1	森
seng1	僧
sha1	杀沙刹纱杉莎煞砂挲鲨痧裟铩
sha3	傻
sha4	沙啥厦煞霎嗄歃唼
shai1	筛酾
shai3	色
shai4	晒
shan1	山衫删煽扇珊杉栅跚姗潸膻芟埏钐舢苫髟
shan3	闪陕掺掸
shan4	单善扇禅擅膳讪汕赡缮嬗掸骟剡苫鄯钐疝蟮鳝
shang1	商伤汤殇觞熵墒
shang3	上赏晌垧
shang4	上尚绱
shang5	裳上
shao1	烧稍梢捎鞘蛸筲艄
shao2	勺韶苕杓芍
shao3	少
shao4	少绍召稍哨邵捎潲劭
she1	奢赊猞畲
she2	折舌蛇佘
she3	舍
she4	社设舍涉射摄赦慑麝滠歙厍
shei2	谁
shen1	身深参申伸绅呻莘娠诜砷糁珅
shen2	什神甚希
shen3	审沈婶谂哂渖矧
shen4	甚慎渗肾蜃葚胂椹
sheng1	生声胜升牲甥笙
sheng2	绳渑
sheng3	省眚
sheng4	胜圣盛乘剩嵊晟
shi1	师诗失施尸湿狮嘘虱蓍酾鲺
shi2	时十实什识食石拾蚀埘莳炻鲥驶年時
shi3	使始史驶屎矢豕
shi4	是事世市士式视似示室势试释适氏饰逝誓嗜侍峙仕恃柿轼拭噬弑谥莳贳铈螫舐筮识
shi5	殖匙十识是食释实势
shou1	收
shou2	熟手首
shou3	手首守艏
shou4	受授售瘦寿兽狩绶
shu1	书输殊舒叔疏抒淑梳枢蔬倏菽摅姝纾毹殳疋
shu2	熟孰赎塾秫淑
shu3	数属署鼠薯暑蜀黍曙
shu4	数术树述束竖恕墅漱俞戍庶澍沭腧曙
shua1	刷唰
shua3	耍
shua4	刷
shuai1	衰摔
shuai3	甩
shuai4	率帅蟀
shuan1	栓拴闩
shuan4	涮
shuang1	双霜孀泷
shuang3	爽
shui2	谁水
shui3	水
shui4	说税睡蜕
shun3	吮
shun4	顺舜瞬
shuo1	说
shuo4	数朔硕烁铄妁蒴槊搠
si1	思斯司私丝撕厮嘶鸶咝澌缌锶蛳
si3	死
si4	四似食寺肆伺饲嗣巳祀驷泗俟汜兕姒耜笥赐
si5	司思
song1	松忪淞崧嵩凇菘
song3	耸悚怂竦
song4	送宋诵颂讼
sou1	搜艘馊嗖溲飕锼螋
sou3	擞叟薮嗾瞍
sou4	嗽擞
su1	苏稣酥
su2	俗
su4	诉速素肃宿缩塑溯粟簌夙嗉谡僳愫涑蔌觫
suan1	酸狻
suan4	算蒜
sui1	虽尿荽睢眭濉
sui2	随遂隋绥
sui3	髓
sui4	岁碎遂祟隧邃穗燧谇
sun1	孙荪狲飧
sun3	损笋榫隼
suo1	缩莎梭嗦唆挲娑睃桫嗍蓑羧
suo2	所索
suo3	所索锁琐唢
ta1	他她它踏塌遢溻铊趿
ta3	塔鳎獭
ta4	踏拓榻嗒蹋沓挞闼漯遢
tai1	台胎苔
tai2	台抬苔邰薹骀炱跆鲐
tai3	呔
tai4	太态泰汰酞肽钛
tan1	摊贪滩瘫坍
tan2	谈弹坛谭潭覃痰澹檀昙锬镡郯
tan3	坦毯忐袒钽
tan4	探叹炭碳
tang1	汤趟铴镗耥羰
tang2	堂唐糖膛塘棠搪溏螳瑭樘镗螗饧醣
tang3	躺倘淌傥帑
tang4	趟烫
tao1	涛掏滔叨焘韬饕绦
tao2	逃陶桃淘萄啕洮鼗
tao3	讨
tao4	套
te4	特忑忒慝铽
tei1	忒
teng2	腾疼藤誊滕
ti1	体踢梯剔锑
ti2	提题啼蹄醍绨缇鹈荑
ti3	体
ti4	替涕剃惕屉嚏悌倜逖绨裼
tian1	天添
tian2	田填甜恬佃阗畋钿嗔
tian3	腆舔忝殄
tian4	掭
tiao1	挑佻祧
tiao2	条调迢鲦苕髫龆蜩笤
tiao3	挑窕
tiao4	跳眺粜
tie1	贴帖萜
tie3	铁帖
tie4	帖餮
ting1	听厅汀烃
ting2	停庭亭婷廷霆蜓葶莛
ting3	挺艇町铤梃
ting4	梃
tong1	通恫嗵
tong2	同童彤铜桐瞳佟酮侗仝垌茼峒潼砼硐
tong3	统筒桶捅侗
tong4	同通痛恸
tou1	偷
tou2	头投骰
tou3	钭
tou4	透
tu1	突秃凸
tu2	图途徒屠涂荼菟酴吐有凃
tu3	土吐钍
tu4	吐兔堍菟
tuan1	湍
tuan2	团抟
tuan3	疃
tuan4	彖
tui1	推忒
tui2	颓
tui3	腿
tui4	退褪蜕煺
tun1	吞暾
tun2	屯饨臀囤豚炖
tun3	氽
tun4	褪
tuo1	托脱拖乇扥
tuo2	陀舵驼砣驮沱跎坨鸵橐佗铊酡柁鼍托
tuo3	妥椭庹
tuo4	魄拓唾柝箨
wa1	挖哇凹娲蛙洼
wa2	娃瓦
wa3	瓦佤
wa4	瓦袜腽
wa5	哇娃
wai1	歪
wai3	崴
wai4	外
wan1	湾弯蜿剜豌灣
wan2	完玩顽丸纨芄烷碗婉
wan3	晚碗挽婉惋宛莞娩畹皖绾琬脘菀浣
wan4	万腕蔓
wang1	汪
wang2	王亡芒往网
wang3	往网枉惘罔辋魍
wang4	望王往忘旺妄
wei1	威微危巍萎偎薇逶煨崴葳隈委
wei2	为维围唯违韦惟帷帏圩囗潍桅嵬闱沩涠位薇
wei3	委伟唯尾玮伪炜纬萎娓苇猥痿韪洧隗诿艉鲔
wei4	为位未味卫谓遗慰魏蔚畏胃喂尉渭猬軎
wen1	温瘟
wen2	文闻纹蚊雯璺阌稳炆
wen3	稳吻紊刎
wen4	问纹汶璺紊搵
weng1	翁嗡
weng3	蓊
weng4	瓮蕹
wo1	窝涡蜗喔倭挝莴
wo2	哦我
wo3	我
wo4	握卧哦渥沃斡幄肟硪龌
wu1	於恶屋污乌巫呜诬兀钨邬圬
wu2	无亡吴吾捂毋梧唔芜浯蜈鼯五舞诬無
wu3	五武午舞伍侮捂妩忤鹉牾迕庑怃仵至
wu4	物务误恶悟乌雾勿坞戊兀晤鹜痦寤骛芴杌焐阢婺鋈钨
xi1	西息希吸惜稀悉析夕牺腊昔熙兮溪嘻锡晰樨熄膝栖郗犀曦奚羲唏蹊淅皙汐嬉茜熹烯翕蟋歙浠僖穸蜥螅菥舾矽粞硒醯欷鼷
xi2	席习袭媳檄隰觋锡熄
xi3	喜洗禧徙玺屣葸蓰铣
xi4	系细戏隙饩阋禊舄汐
xia1	瞎虾呷
xia2	峡侠狭霞暇辖遐匣黠瑕狎硖瘕柙
xia4	下夏吓厦唬罅
xian1	先鲜仙掀纤暹莶锨氙祆籼酰跹掺
xian2	闲贤嫌咸弦娴衔涎舷鹇痫閑
xian3	显险鲜洗跣猃藓铣燹蚬筅冼癣
xian4	现见线限县献宪陷羡馅腺岘苋霰現蚬
xiang1	相香乡箱厢湘镶襄骧葙芗缃
xiang2	降详祥翔庠想
xiang3	想响享飨饷鲞
xiang4	相向象像项巷橡蟓
xiao1	消销潇肖萧宵削嚣逍硝霄哮枭骁箫枵哓蛸绡魈銷
xiao2	淆崤小
xiao3	小晓筱
xiao4	笑校效肖孝啸哮
xie1	些歇楔蝎
xie2	叶协鞋携斜胁谐邪挟偕撷勰颉缬写
xie3	写血
xie4	写解谢泄契械屑卸懈泻亵蟹邂榭瀣薤燮躞廨绁渫榍獬
xin1	心新欣辛薪馨鑫芯昕忻歆锌
xin2	寻镡
xin4	信芯衅
xing1	兴星腥惺猩
xing2	行形型刑邢陉荥饧硎
xing3	省醒擤
xing4	性兴姓幸杏悻荇
xiong1	兄胸凶匈汹芎
xiong2	雄熊
xiu1	修休羞咻馐庥鸺貅髹貅
xiu3	宿朽
xiu4	秀袖宿臭绣锈嗅岫溴
xu1	需须虚吁嘘墟戌胥砉圩盱顼虛
xu2	徐
xu3	许浒栩诩糈醑
xu4	续序绪蓄叙畜恤絮旭婿酗煦洫溆勖
xu5	蓿
xuan1	宣喧轩萱暄谖揎儇煊瑄
xuan2	旋悬玄漩璇痃选玹
xuan3	选癣
xuan4	旋券炫渲绚眩铉泫碹楦镟
xue1	削靴薛
xue2	学穴噱踅泶
xue3	雪鳕
xue4	血谑
xun1	熏勋荤醺薰埙曛窨獯
xun2	寻询巡循旬驯荀峋洵恂郇浔鲟荨
xun4	训迅讯逊熏殉巽徇汛蕈浚
ya1	压雅呀押鸦哑鸭丫垭桠
ya2	牙涯崖芽衙睚伢岈琊蚜
ya3	雅瞧匹痖疋哑
ya4	亚压讶轧娅迓揠氩砑
ya5	呀
yan1	烟燕咽殷焉淹阉腌嫣胭湮阏鄢菸崦恹
yan2	言严研延沿颜炎阎盐岩铅蜒檐妍筵芫闫阽眼
yan3	眼演掩衍奄俨偃魇鼹兖郾琰罨厣剡鼽
yan4	研验沿厌燕宴咽雁焰艳谚彦焱晏唁砚堰赝餍滟酽谳闫
yang1	央泱秧鸯殃鞅
yang2	洋阳杨扬羊疡佯烊徉炀蛘养仰
yang3	养仰痒氧
yang4	样漾恙烊怏鞅杨
yao1	要约邀腰夭妖吆幺
yao2	摇遥姚陶尧谣瑶窑肴侥铫珧轺爻徭繇鳐垚
yao3	咬杳窈舀崾
yao4	要药耀钥鹞曜疟
ye1	耶噎椰掖晔
ye2	爷耶邪揶铘也野琊椰
ye3	也野冶
ye4	业夜叶页液咽哗曳拽烨掖腋谒邺靥晔
yi1	一医衣依椅伊漪咿揖噫猗壹铱欹黟
yi2	移疑遗宜仪蛇姨夷怡颐彝咦贻迤痍胰沂饴圯荑诒眙嶷一已以谊
yi3	以已衣尾椅矣乙蚁倚迤蛾旖苡钇舣酏欺
yi4	意义议易衣艺译异益亦亿忆谊抑翼役艾溢毅裔逸轶弈翌疫绎佚奕熠诣弋驿懿呓屹薏噫镒缢邑臆刈羿仡峄怿悒肄佾殪挹埸劓镱瘗癔翊蜴嗌翳一腋鞥
yin1	因音烟阴姻殷茵荫喑湮氤堙洇铟
yin2	银吟寅淫垠鄞霪狺夤圻龈饮引隐
yin3	引隐饮瘾殷尹蚓吲
yin4	印饮荫胤茚窨
ying1	应英鹰婴樱膺莺罂鹦缨瑛璎撄嘤
ying2	营迎赢盈蝇莹荧萤萦瀛楹嬴茔滢潆荥蓥影盁
ying3	影颖颍瘿郢
ying4	应硬映媵
yo1	育哟唷
yo5	哟
yong1	拥庸佣雍臃邕镛墉慵痈壅鳙饔
yong2	喁勇永
yong3	永勇涌踊泳咏俑恿甬蛹臃
yong4	用佣
you1	优幽忧悠攸呦
you2	由游油邮尤犹柚鱿莸尢铀猷疣蚰蝣蝤繇莜有友
you3	有友黝酉莠牖铕
you4	有又右幼诱佑柚囿鼬宥侑蚴釉祐
yu1	於吁迂淤纡瘀
yu2	于与余予鱼愚舆娱愉馀逾渔渝俞萸瑜隅揄榆虞禺谀腴竽妤臾欤觎盂窬蝓嵛狳舁雩於雨
yu3	与语雨予宇羽禹圄屿龉伛圉庾瘐窳俣禺
yu4	与语育遇狱雨欲预玉愈谷域誉吁蔚寓豫粥郁喻裕浴御驭尉谕毓妪峪芋昱煜熨燠菀蓣饫阈鬻聿钰鹆鹬蜮彧
yuan1	冤渊鸳眢鸢箢
yuan2	员元原园源圆缘援袁猿垣辕沅媛芫橼圜塬爰螈鼋远
yuan3	远
yuan4	院愿怨苑媛掾垸瑗
yue1	约曰
yue4	月越阅跃乐悦岳粤说钥刖瀹栎樾龠钺玥
yun1	晕氲
yun2	云匀筠芸耘纭昀郧允
yun3	允陨殒狁
yun4	运均韵晕孕蕴酝愠熨郓韫恽
za1	扎咂匝拶
za2	杂咱砸
za3	咋
zai1	灾哉栽
zai3	载仔宰崽
zai4	在再载
zan1	簪糌
zan2	咱
zan3	攒拶昝趱
zan4	赞暂瓒錾
zan5	咱
zang1	赃臧锗脏
zang3	驵
zang4	藏脏葬奘
zao1	遭糟
zao2	凿早
zao3	早澡枣蚤藻缲
zao4	造灶躁噪皂燥唣
ze2	则责泽择咋啧迮帻赜笮箦舴
ze4	侧仄昃
zei2	贼
zen3	怎
zen4	谮
zeng1	曾增憎缯罾
zeng4	赠缯甑锃
zha1	查扎咋渣喳揸楂哳吒齄
zha2	炸扎札喋轧闸铡
zha3	眨砟
zha4	炸咋诈乍蜡栅榨柞吒咤痄蚱
zhai1	摘侧斋
zhai2	择宅翟窄
zhai3	窄
zhai4	债祭寨砦瘵
zhan1	占沾粘瞻詹毡谵旃
zhan3	展斩辗盏崭搌
zhan4	战站占颤绽湛蘸栈
zhang1	张章彰璋蟑樟漳嫜鄣獐
zhang3	长掌涨仉
zhang4	丈涨帐障账胀仗杖瘴嶂幛
zhao1	着招朝嘲昭钊啁
zhao2	着著
zhao3	找爪沼
zhao4	照赵召罩兆肇诏棹笊
zhe1	折遮蜇
zhe2	折哲辙辄谪蛰摺磔蜇褶喆
zhe3	者褶锗赭
zhe4	这浙蔗鹧柘
zhe5	着
zhei4	这
zhen1	真针珍斟贞侦甄臻箴砧桢溱蓁椹榛胗祯浈禛
zhen3	诊枕疹缜畛轸稹
zhen4	阵镇震圳振赈朕鸩
zheng1	正争征丁挣症睁徵蒸怔筝铮峥狰钲鲭
zheng3	整拯
zheng4	政正证挣郑症怔铮诤帧
zhi1	之只知指支织氏枝汁掷芝吱肢脂蜘栀卮胝祗
zhi2	直指职值执植殖侄踯摭絷跖埴只纸质
zhi3	只指纸止址旨徵趾咫芷枳祉轵黹酯至
zhi4	知至制识治志致质智置秩滞帜稚挚掷峙窒炙痔栉桎帙轾贽痣豸陟忮彘膣雉鸷骘蛭踬郅觯
zhong1	中终钟忠衷锺盅忪螽舯
zhong2	种
zhong3	种肿踵冢
zhong4	中种重众仲
zhou1	周州洲粥舟诌啁
zhou2	轴妯碡
zhou3	肘帚
zhou4	皱骤轴宙咒昼胄纣绉荮籀繇酎
zhu1	诸朱珠猪株蛛洙诛铢茱邾潴槠橥侏
zhu2	术逐筑竹烛躅竺舳瘃主
zhu3	主属煮嘱瞩拄褚渚麈
zhu4	住注助著驻祝筑柱铸伫贮箸炷蛀杼翥苎疰
zhua1	抓挝
zhua3	爪
zhuai1	拽
zhuai3	拽
zhuai4	曳拽嘬
zhuan1	专砖颛
zhuan3	转
zhuan4	传转赚撰沌篆啭馔
zhuang1	装庄妆桩
zhuang3	奘
zhuang4	状壮撞幢僮戆壵
zhui1	追锥隹椎骓
zhui4	坠缀赘惴缒
zhun1	屯谆肫窀
zhun3	准
zhuo1	桌捉卓拙涿焯倬
zhuo2	着著琢缴灼酌浊濯茁啄斫镯诼禚擢浞卓
zi1	资咨滋仔姿吱兹孜谘呲龇锱辎淄髭赀孳粢趑觜訾缁鲻嵫鹚
zi3	子紫仔梓姊籽滓秭笫耔茈訾
zi4	自字渍恣眦
zong1	宗踪综棕鬃枞腙
zong3	总偬
zong4	纵粽综
zou1	邹诹陬鄹驺鲰
zou3	走
zou4	奏揍骤
zu1	租菹
zu2	足族卒镞祖组
zu3	组祖阻诅俎
zuan1	钻躜
zuan3	纂缵
zuan4	赚钻攥
zui1	堆
zui3	嘴咀觜
zui4	最罪醉蕞
zun1	尊遵樽鳟
zun3	撙
zuo1	作嘬
zuo2	作昨琢笮左
zuo3	左佐撮
zuo4	作做坐座凿柞怍胙阼唑祚酢
zi5	子
ge5	个歌
gu5	顾咕
biao2	表
sha2	啥
er5	儿
fan5	烦
tou5	头
jing2	井
ji5	记计疾积
guo5	过
zhi5	置质制指脂
niao2	袅
xi5	息系
ying5	蝇盈
jing5	睛
liang5	量亮粮粱
mou3	某
shan2	闪
lang5	朗
fen5	分
xiong5	兄
bu5	不部
hou5	候侯
ben2	本
zong2	总
tai5	太
mou2	谋某牟眸缪
lai5	来
niang5	娘
jian2	减柬
you5	友
guan2	管馆
yue5	月
diao5	掉
wu5	物务
xing5	猩
bing5	病饼
ruo5	弱
mu2	亩母
zuo5	坐做
chui5	吹
yun5	晕
nve4	疟虐
qie2	茄伽
zui2	嘴
rong5	溶
mei5	妹
kan5	看
kao2	考
he5	合
sheng5	生
yang5	鸯扬阳
cheng5	诚
lv2	缕旅侣驴榈
dai5	袋待
jin2	紧
yao5	药
wang5	望枉王
jiu2	九
jun3	菌
gei2	给
zheng2	整
nao5	闹
gun2	滚
tong5	同筒
dian2	点典
gui2	鬼
bei2	北
tao5	桃
lia2	俩
yi5	易议一意义
shen5	神
ling5	龄
weng5	嗡
qi5	气
qin5	亲
nai2	奶
lve4	略掠
heng5	哼
nv2	女
ju5	矩
ye5	爷
mian5	面
rou5	柔
qia5	恰
pie2	撇
guang2	广
ka2	卡
ken2	恳
si2	死
dang2	党
yu5	育裕
wo5	窝
deng2	等
fa5	发
po5	婆
kong2	孔
zhen2	诊
gai2	改
pin5	频
wan5	玩
jiang2	讲奖
nai5	奶耐
mu5	目
shun5	顺
ne4	讷呐
dao5	到
nuan2	暖
piao5	飘
su5	诉
nang5	囊
long5	咙
zhu5	住
pian5	片
yong5	用
ou2	偶
hu5	乎
zou2	走
bai5	白
zhang2	长
bang2	榜
zhan2	展
huo5	活火
tie2	铁
du5	度
zhuan2	转
chou5	酬
gan5	杆
sou5	嗽
hai5	害
jiong2	炯
jiu5	舅
duo5	朵
o1	噢喔
niu1	妞
sai5	噻
pou2	锫
